category,client,Human,customer,software,Work,process,other,Management,sale,plan,system,record,change,Singapore,talent,company,recruitment,Photoshop,office,opportunity,knowledge,Responsibilities,cloud,code,Adobe,team,Java,visual,solution,target,Software,technical,good,web,game,year,design,Business,level,such,s,experience,strong,Excellent,technology,digital,work,material,content,service,information,@,strategy,candidate,understanding,industry,project,business,activity,Design,performance,Job,user,platform,Requirements,market,Development,graphic,asset,’,Salary,test,Experience,creative,creation,employee,Diploma,Good,HR,/,art,application,Computer,ability,Sales,environment,management,No,medium,initiative,duty,order,ByteDance,relationship,communication,need,new,job,Art,tool,product,Location,video,training,skill,requirement,account,EA,quality,role,matter,development,Strong,marketing,resume,data
sales,0,0,0,0,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,2,0,96,2,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
arts,0,0,0,0,1,1,2,0,0,4,0,1,8,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,161,4,0,1,6,1,1,1,0,0,2,0,0,2,0,0,6,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,3,0,1,9,2,0,4,0,0,0,0,11,3,3,3,0,1,0,0,0,4,3,0,0,1,0,0,1,0,3,0,1,2
sales,0,0,6,4,1,1,2,0,12,2,1,1,0,1,0,3,0,0,0,3,1,1,0,0,0,4,0,0,4,4,0,2,0,0,0,3,0,1,2,0,275,6,1,0,1,0,4,0,0,0,1,0,1,3,1,0,0,3,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,1,0,1,0,3,0,52,6,0,0,2,1,1,2,0,0,0,0,0,0,0,3,0,1,3,0,0,1,0,0,0,3,0,2,2,0,1,0,1,0,1,2,5
sales,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,96,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,3,0,0
arts,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,58,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,5,0,1,0,0,1,1,1,5,0,0,0,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,4,0,0
software+engineer,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,1,0,89,1,0,0,0,0,8,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
software+engineer,0,0,1,6,1,1,2,0,0,0,1,1,0,1,0,1,0,0,1,0,3,0,2,0,0,9,0,0,1,0,2,6,1,0,0,1,3,0,0,0,251,4,1,0,1,0,11,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,0,3,1,0,0,1,0,4,0,1,8,0,0,0,0,1,0,118,5,1,4,1,0,3,1,0,0,0,0,0,0,0,0,2,1,5,1,2,2,0,0,0,2,1,0,0,1,1,0,6,0,0,0,1
arts,0,0,2,1,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,0,1,0,0,0,1,8,0,0,1,211,2,1,0,1,2,5,6,4,1,0,0,0,0,0,1,0,2,0,4,0,0,1,2,0,2,0,1,3,1,0,2,0,4,3,1,0,1,0,72,4,0,0,0,1,1,0,0,0,0,0,0,10,0,1,0,1,3,1,0,4,0,6,0,2,0,0,0,1,1,0,2,0,0,0,0
arts,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,136,0,0,2,0,0,2,0,0,0,0,1,0,2,0,1,9,3,0,0,0,1,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,53,2,0,0,2,0,0,3,0,0,1,0,0,0,0,6,0,1,5,0,0,0,1,0,0,3,1,0,1,2,0,0,1,1,2,0,0
hr,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,96,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,29,0,1,0,0,0,0,0,0,0,1,0,3,0,0,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
hr,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,2,125,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
sales,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0
sales,0,0,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,2,0,0,0,2,0,0,3,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
sales,4,0,1,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,78,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,28,0,0,0,1,1,0,4,0,0,0,0,0,0,0,1,3,0,3,0,0,3,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1
arts,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,0,0,0,1,0,1,1,0,0,1,0,1,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
sales,0,0,1,0,2,0,0,1,1,0,0,0,0,3,1,0,0,1,1,2,1,1,0,0,1,2,0,0,5,2,0,1,0,0,0,1,0,4,0,2,265,4,2,0,1,1,4,0,0,0,0,1,0,1,0,0,2,9,0,0,0,1,0,1,1,5,3,0,0,2,0,0,0,1,2,0,0,0,0,73,12,0,0,5,2,2,0,0,0,1,0,0,0,2,1,0,4,8,0,0,3,1,0,0,2,0,1,0,0,1,0,3,0,1,0,1
software+engineer,0,0,0,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0
hr,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
software+engineer,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,94,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,5,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
hr,0,0,0,0,2,0,0,0,8,2,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,0,0,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,1,30,2,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
sales,0,0,2,0,0,1,1,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1,1,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
arts,6,0,0,0,0,0,1,0,0,0,1,0,0,2,1,1,0,0,1,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,1,136,0,0,2,0,0,2,0,0,0,0,1,0,2,0,1,9,3,0,0,0,1,0,0,0,4,0,0,0,2,0,0,1,0,0,0,0,0,0,53,2,0,0,2,0,0,3,0,0,1,0,0,0,0,6,0,1,5,0,0,0,1,0,0,3,1,0,1,2,0,0,1,1,2,0,0
software+engineer,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,2,2,0,0,2,0,1,0,1,5,0,0,0,125,3,0,1,1,1,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,2,1,2,1,2,0,0,1,2,1,0,1,0,0,0,0,1,0,51,2,8,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,2,0,0,1,0,2,0,4,0,2,1,3
arts,0,0,0,0,1,1,2,0,0,4,0,1,8,1,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,161,4,0,1,6,1,1,1,0,0,2,0,0,2,0,0,6,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,41,0,0,0,3,0,1,9,2,0,4,0,0,0,0,11,3,3,3,0,1,0,0,0,4,3,0,0,1,0,0,1,0,3,0,1,2
sales,7,0,0,0,0,0,1,0,7,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,1,0,0,0,0,127,1,1,0,0,0,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,31,2,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,3,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,1,0
software+engineer,0,0,0,2,2,1,1,0,0,0,1,0,0,3,0,1,0,0,1,1,2,0,8,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4,106,3,2,0,1,0,2,0,0,3,1,1,0,1,0,0,1,0,0,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,36,1,3,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
software+engineer,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0,1,0,89,1,0,0,0,0,8,0,0,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
software+engineer,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,1,0,0,0,42,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,1,36,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1
hr,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
sales,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,37,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
sales,0,0,5,0,0,0,1,0,12,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,1,0,0,0,0,142,2,0,0,0,0,3,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,4,1,0,0,0,0,0,1,1,0,32,1,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,3,4,0,0,2,0,0,0,1,0,0,0,0,2,1,0,0,3,0,0
arts,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,1,0,1,10,1,0,0,95,4,1,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,2,1,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,29,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3,0,1,6,0,0,0,1,2,0,0,0,0,1,0,1,0,0,1
arts,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,44,0,0,0,0,1,0,1,1,0,0,1,0,1,2,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
software+engineer,0,0,0,0,0,0,2,1,0,1,3,0,1,2,0,0,0,0,0,0,1,1,0,0,0,2,1,0,4,0,0,4,0,0,0,0,3,1,0,1,135,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,5,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3,5,0,0,0,0,0,0,54,2,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,2,1,1,0,1,0,0,0,3
arts,0,0,5,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,104,2,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,61,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
sales,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0
software+engineer,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,4,0,1,0,0,0,1,58,2,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,44,0,2,2,0,0,0,2,3,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2
hr,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,34,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
arts,0,0,2,1,0,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,1,1,0,0,1,0,0,0,1,8,0,0,1,211,2,1,0,1,2,5,6,4,1,0,0,0,0,0,1,0,2,0,4,0,0,1,2,0,2,0,1,3,1,0,2,0,4,3,1,0,1,0,72,4,0,0,0,1,1,0,0,0,0,0,0,10,0,1,0,1,3,1,0,4,0,6,0,2,0,0,0,1,1,0,2,0,0,0,0
arts,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,33,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
hr,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sales,5,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,3,0,2,0,0,101,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,4,2,0,0,0,1,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,1,0,43,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,1,3,0,0,0,1,0,0,1,1,2,0,1,0,0,1,0,0,0,0
sales,1,0,8,0,1,0,1,0,7,0,0,1,0,1,0,2,0,0,0,2,0,0,0,0,0,5,0,0,2,0,0,1,0,0,0,1,0,0,1,1,150,3,0,0,2,0,5,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,49,2,1,1,2,2,2,1,0,0,0,0,0,0,1,2,0,4,5,0,0,4,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
sales,1,0,3,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,38,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,2,0,1,1,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0
hr,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,3,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,104,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,1,0,10,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,0,1,0
software+engineer,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,9,2,2,0,0,0,0,2,0,1,0,1,0,0,0,4,73,3,0,1,0,0,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,7,0,0,0,0,3,0,49,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
software+engineer,0,0,1,2,1,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,2,0,3,1,0,0,0,0,0,0,0,0,1,2,0,2,0,132,3,0,0,3,2,3,0,0,3,1,0,0,0,0,0,0,0,0,0,1,1,0,4,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,36,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,4,0,0,2,0,0,0,0,0,1,0,1,0,0,1,2,0,0,3
software+engineer,0,0,0,1,0,1,1,1,0,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,1,97,3,0,0,0,0,5,0,0,0,0,0,0,0,0,1,5,0,0,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,2,0,99,0,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0
hr,0,0,0,2,2,1,2,0,0,0,0,5,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,145,2,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,3,1,1,0,0,0,2,1,0,5,98,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,4,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,0,1,1
arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arts,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sales,0,0,2,0,0,1,0,0,6,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,89,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,47,1,1,0,2,3,1,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,3
sales,3,0,4,1,2,0,0,0,9,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,1,128,1,0,1,0,0,2,0,0,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,53,2,0,0,0,2,0,2,0,0,0,0,0,0,4,0,0,1,7,0,0,0,0,0,0,2,0,0,0,1,2,0,0,1,1,0,0
arts,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
software+engineer,1,0,0,2,3,2,4,0,0,0,2,0,0,2,0,2,0,0,0,1,1,0,0,3,0,2,2,0,2,0,2,2,1,1,0,1,6,0,0,0,210,2,0,0,2,1,9,0,0,1,0,1,0,0,0,0,0,5,0,1,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,73,8,2,1,0,0,2,1,0,2,0,0,0,0,0,0,1,1,6,0,0,1,0,0,0,2,0,0,0,0,1,1,3,1,0,0,0
